Part_Number,Year,Month,Raw_Forecast_Demand
SC-ENG-0011,2022,9,10
SC-ENG-0011,2022,10,17
SC-ENG-0011,2022,11,53
SC-ENG-0011,2022,12,13
SC-ENG-0011,2023,1,35
SC-ENG-0011,2023,2,24
SC-ENG-0011,2023,3,18
SC-ENG-0011,2023,4,39
SC-ENG-0011,2023,5,13
SC-ENG-0011,2023,6,9
SC-ENG-0011,2023,7,59
SC-ENG-0011,2023,8,18
SC-ENG-0011,2023,9,31
SC-ENG-0011,2023,10,22
SC-ENG-0011,2023,11,26
SC-ENG-0011,2023,12,28
SC-ENG-0011,2024,1,0
SC-ENG-0011,2024,2,36
SC-ENG-0011,2024,3,26
SC-ENG-0011,2024,4,6
SC-ENG-0011,2024,5,38
SC-ENG-0011,2024,6,15
SC-ENG-0011,2024,7,16
SC-ENG-0011,2024,8,7
SC-ENG-0011,2024,9,11
SC-ENG-0011,2024,10,28
SC-ENG-0011,2024,11,39
SC-ENG-0011,2024,12,18
SC-TRN-0010,2020,1,587
SC-TRN-0010,2020,2,922
SC-TRN-0010,2020,3,444
SC-TRN-0010,2020,4,343
SC-TRN-0010,2020,5,665
SC-TRN-0010,2020,6,773
SC-TRN-0010,2020,7,614
SC-TRN-0010,2020,8,781
SC-TRN-0010,2020,9,728
SC-TRN-0010,2020,10,737
SC-TRN-0010,2020,11,518
SC-TRN-0010,2020,12,726
SC-TRN-0010,2021,1,751
SC-TRN-0010,2021,2,737
SC-TRN-0010,2021,3,546
SC-TRN-0010,2021,4,683
SC-TRN-0010,2021,5,710
SC-TRN-0010,2021,6,784
SC-TRN-0010,2021,7,947
SC-TRN-0010,2021,8,988
SC-TRN-0010,2021,9,705
SC-TRN-0010,2021,10,702
SC-TRN-0010,2021,11,519
SC-TRN-0010,2021,12,552
SC-TRN-0010,2022,1,555
SC-TRN-0010,2022,2,1213
SC-TRN-0010,2022,3,1154
SC-TRN-0010,2022,4,768
SC-TRN-0010,2022,5,994
SC-TRN-0010,2022,6,1233
SC-TRN-0010,2022,7,904
SC-TRN-0010,2022,8,661
SC-TRN-0010,2022,9,767
SC-TRN-0010,2022,10,720
SC-TRN-0010,2022,11,879
SC-TRN-0010,2022,12,878
SC-TRN-0010,2023,1,756
SC-TRN-0010,2023,2,928
SC-TRN-0010,2023,3,751
SC-TRN-0010,2023,4,960
SC-TRN-0010,2023,5,774
SC-TRN-0010,2023,6,919
SC-TRN-0010,2023,7,872
SC-TRN-0010,2023,8,937
SC-TRN-0010,2023,9,758
SC-TRN-0010,2023,10,797
SC-TRN-0010,2023,11,857
SC-TRN-0010,2023,12,732
SC-TRN-0010,2024,1,827
SC-TRN-0010,2024,2,1179
SC-TRN-0010,2024,3,1163
SC-TRN-0010,2024,4,756
SC-TRN-0010,2024,5,1022
SC-TRN-0010,2024,6,1431
SC-TRN-0010,2024,7,1021
SC-TRN-0010,2024,8,1194
SC-TRN-0010,2024,9,1174
SC-TRN-0010,2024,10,1165
SC-TRN-0010,2024,11,778
SC-TRN-0010,2024,12,878
SC-SUS-0018,2020,1,192
SC-SUS-0018,2020,2,330
SC-SUS-0018,2020,3,323
SC-SUS-0018,2020,4,210
SC-SUS-0018,2020,5,138
SC-SUS-0018,2020,6,324
SC-SUS-0018,2020,7,281
SC-SUS-0018,2020,8,293
SC-SUS-0018,2020,9,484
SC-SUS-0018,2020,10,595
SC-SUS-0018,2020,11,577
SC-SUS-0018,2020,12,463
SC-SUS-0018,2021,1,203
SC-SUS-0018,2021,2,280
SC-SUS-0018,2021,3,338
SC-SUS-0018,2021,4,524
SC-SUS-0018,2021,5,219
SC-SUS-0018,2021,6,647
SC-SUS-0018,2021,7,539
SC-SUS-0018,2021,8,639
SC-SUS-0018,2021,9,507
SC-SUS-0018,2021,10,571
SC-SUS-0018,2021,11,583
SC-SUS-0018,2021,12,372
SC-SUS-0018,2022,1,610
SC-SUS-0018,2022,2,445
SC-SUS-0018,2022,3,430
SC-SUS-0018,2022,4,829
SC-SUS-0018,2022,5,474
SC-SUS-0018,2022,6,403
SC-SUS-0018,2022,7,616
SC-SUS-0018,2022,8,507
SC-SUS-0018,2022,9,459
SC-SUS-0018,2022,10,440
SC-SUS-0018,2022,11,487
SC-SUS-0018,2022,12,654
SC-SUS-0018,2023,1,810
SC-SUS-0018,2023,2,558
SC-SUS-0018,2023,3,595
SC-SUS-0018,2023,4,673
SC-SUS-0018,2023,5,931
SC-SUS-0018,2023,6,457
SC-SUS-0018,2023,7,676
SC-SUS-0018,2023,8,649
SC-SUS-0018,2023,9,495
SC-SUS-0018,2023,10,576
SC-SUS-0018,2023,11,544
SC-SUS-0018,2023,12,780
SC-SUS-0018,2024,1,918
SC-SUS-0018,2024,2,822
SC-SUS-0018,2024,3,255
SC-SUS-0018,2024,4,969
SC-SUS-0018,2024,5,853
SC-SUS-0018,2024,6,842
SC-SUS-0018,2024,7,461
SC-SUS-0018,2024,8,452
SC-SUS-0018,2024,9,662
SC-SUS-0018,2024,10,683
SC-SUS-0018,2024,11,589
SC-SUS-0018,2024,12,1079
SC-ELC-0004,2020,1,15
SC-ELC-0004,2020,2,2
SC-ELC-0004,2020,3,3
SC-ELC-0004,2020,4,4
SC-ELC-0004,2020,5,15
SC-ELC-0004,2020,6,18
SC-ELC-0004,2020,7,6
SC-ELC-0004,2020,8,7
SC-ELC-0004,2020,9,3
SC-ELC-0004,2020,10,12
SC-ELC-0004,2020,11,21
SC-ELC-0004,2020,12,13
SC-ELC-0004,2021,1,15
SC-ELC-0004,2021,2,3
SC-ELC-0004,2021,3,30
SC-ELC-0004,2021,4,30
SC-ELC-0004,2021,5,8
SC-ELC-0004,2021,6,9
SC-ELC-0004,2021,7,20
SC-ELC-0004,2021,8,15
SC-ELC-0004,2021,9,13
SC-ELC-0004,2021,10,32
SC-ELC-0004,2021,11,53
SC-ELC-0004,2021,12,8
SC-ELC-0004,2022,1,34
SC-ELC-0004,2022,2,35
SC-ELC-0004,2022,3,12
SC-ELC-0004,2022,4,29
SC-ELC-0004,2022,5,14
SC-ELC-0004,2022,6,9
SC-ELC-0004,2022,7,21
SC-ELC-0004,2022,8,32
SC-ELC-0004,2022,9,17
SC-ELC-0004,2022,10,14
SC-ELC-0004,2022,11,14
SC-ELC-0004,2022,12,18
SC-ELC-0004,2023,1,19
SC-ELC-0004,2023,2,37
SC-ELC-0004,2023,3,10
SC-ELC-0004,2023,4,2
SC-ELC-0004,2023,5,12
SC-ELC-0004,2023,6,41
SC-ELC-0004,2023,7,5
SC-ELC-0004,2023,8,34
SC-ELC-0004,2023,9,5
SC-ELC-0004,2023,10,34
SC-ELC-0004,2023,11,27
SC-ELC-0004,2023,12,15
SC-ELC-0004,2024,1,45
SC-ELC-0004,2024,2,14
SC-ELC-0004,2024,3,17
SC-ELC-0004,2024,4,22
SC-ELC-0004,2024,5,42
SC-ELC-0004,2024,6,15
SC-ELC-0004,2024,7,30
SC-ELC-0004,2024,8,16
SC-ELC-0004,2024,9,8
SC-ELC-0004,2024,10,36
SC-ELC-0004,2024,11,14
SC-ELC-0004,2024,12,43
SC-ENG-0012,2020,1,743
SC-ENG-0012,2020,2,540
SC-ENG-0012,2020,3,956
SC-ENG-0012,2020,4,1046
SC-ENG-0012,2020,5,951
SC-ENG-0012,2020,6,987
SC-ENG-0012,2020,7,835
SC-ENG-0012,2020,8,1258
SC-ENG-0012,2020,9,1024
SC-ENG-0012,2020,10,848
SC-ENG-0012,2020,11,1314
SC-ENG-0012,2020,12,895
SC-ENG-0012,2021,1,1049
SC-ENG-0012,2021,2,1399
SC-ENG-0012,2021,3,987
SC-ENG-0012,2021,4,905
SC-ENG-0012,2021,5,1146
SC-ENG-0012,2021,6,1048
SC-ENG-0012,2021,7,1388
SC-ENG-0012,2021,8,1469
SC-ENG-0012,2021,9,894
SC-ENG-0012,2021,10,1000
SC-ENG-0012,2021,11,1134
SC-ENG-0012,2021,12,969
SC-ENG-0012,2022,1,1223
SC-ENG-0012,2022,2,1673
SC-ENG-0012,2022,3,632
SC-ENG-0012,2022,4,1163
SC-ENG-0012,2022,5,1304
SC-ENG-0012,2022,6,1856
SC-ENG-0012,2022,7,1705
SC-ENG-0012,2022,8,1730
SC-ENG-0012,2022,9,1695
SC-ENG-0012,2022,10,1098
SC-ENG-0012,2022,11,1060
SC-ENG-0012,2022,12,1282
SC-ENG-0012,2023,1,1397
SC-ENG-0012,2023,2,1530
SC-ENG-0012,2023,3,1342
SC-ENG-0012,2023,4,1304
SC-ENG-0012,2023,5,1602
SC-ENG-0012,2023,6,1647
SC-ENG-0012,2023,7,1270
SC-ENG-0012,2023,8,1627
SC-ENG-0012,2023,9,1837
SC-ENG-0012,2023,10,1419
SC-ENG-0012,2023,11,1027
SC-ENG-0012,2023,12,1654
SC-ENG-0012,2024,1,1504
SC-ENG-0012,2024,2,1131
SC-ENG-0012,2024,3,801
SC-ENG-0012,2024,4,1717
SC-ENG-0012,2024,5,1626
SC-ENG-0012,2024,6,1464
SC-ENG-0012,2024,7,1798
SC-ENG-0012,2024,8,1444
SC-ENG-0012,2024,9,1566
SC-ENG-0012,2024,10,1169
SC-ENG-0012,2024,11,1273
SC-ENG-0012,2024,12,1369
SC-BRK-0009,2020,1,45
SC-BRK-0009,2020,2,64
SC-BRK-0009,2020,3,109
SC-BRK-0009,2020,4,84
SC-BRK-0009,2020,5,82
SC-BRK-0009,2020,6,80
SC-BRK-0009,2020,7,226
SC-BRK-0009,2020,8,251
SC-BRK-0009,2020,9,51
SC-BRK-0009,2020,10,113
SC-BRK-0009,2020,11,165
SC-BRK-0009,2020,12,125
SC-BRK-0009,2021,1,252
SC-BRK-0009,2021,2,99
SC-BRK-0009,2021,3,211
SC-BRK-0009,2021,4,111
SC-BRK-0009,2021,5,114
SC-BRK-0009,2021,6,103
SC-BRK-0009,2021,7,105
SC-BRK-0009,2021,8,42
SC-BRK-0009,2021,9,327
SC-BRK-0009,2021,10,180
SC-BRK-0009,2021,11,221
SC-BRK-0009,2021,12,196
SC-BRK-0009,2022,1,216
SC-BRK-0009,2022,2,66
SC-BRK-0009,2022,3,616
SC-BRK-0009,2022,4,284
SC-BRK-0009,2022,5,196
SC-BRK-0009,2022,6,442
SC-BRK-0009,2022,7,582
SC-BRK-0009,2022,8,81
SC-BRK-0009,2022,9,112
SC-BRK-0009,2022,10,186
SC-BRK-0009,2022,11,177
SC-BRK-0009,2022,12,76
SC-BRK-0009,2023,1,277
SC-BRK-0009,2023,2,196
SC-BRK-0009,2023,3,176
SC-BRK-0009,2023,4,160
SC-BRK-0009,2023,5,308
SC-BRK-0009,2023,6,172
SC-BRK-0009,2023,7,74
SC-BRK-0009,2023,8,243
SC-BRK-0009,2023,9,48
SC-BRK-0009,2023,10,185
SC-BRK-0009,2023,11,114
SC-BRK-0009,2023,12,159
SC-BRK-0009,2024,1,323
SC-BRK-0009,2024,2,126
SC-BRK-0009,2024,3,180
SC-BRK-0009,2024,4,0
SC-BRK-0009,2024,5,133
SC-BRK-0009,2024,6,134
SC-BRK-0009,2024,7,0
SC-BRK-0009,2024,8,233
SC-BRK-0009,2024,9,48
SC-BRK-0009,2024,10,55
SC-BRK-0009,2024,11,132
SC-BRK-0009,2024,12,223
SC-TRN-0011,2020,1,45
SC-TRN-0011,2020,2,17
SC-TRN-0011,2020,3,33
SC-TRN-0011,2020,4,58
SC-TRN-0011,2020,5,62
SC-TRN-0011,2020,6,47
SC-TRN-0011,2020,7,29
SC-TRN-0011,2020,8,17
SC-TRN-0011,2020,9,82
SC-TRN-0011,2020,10,53
SC-TRN-0011,2020,11,69
SC-TRN-0011,2020,12,28
SC-TRN-0011,2021,1,68
SC-TRN-0011,2021,2,77
SC-TRN-0011,2021,3,92
SC-TRN-0011,2021,4,110
SC-TRN-0011,2021,5,29
SC-TRN-0011,2021,6,143
SC-TRN-0011,2021,7,99
SC-TRN-0011,2021,8,56
SC-TRN-0011,2021,9,177
SC-TRN-0011,2021,10,22
SC-TRN-0011,2021,11,47
SC-TRN-0011,2021,12,19
SC-TRN-0011,2022,1,66
SC-TRN-0011,2022,2,35
SC-TRN-0011,2022,3,3
SC-TRN-0011,2022,4,24
SC-TRN-0011,2022,5,18
SC-TRN-0011,2022,6,53
SC-TRN-0011,2022,7,51
SC-TRN-0011,2022,8,68
SC-TRN-0011,2022,9,66
SC-TRN-0011,2022,10,80
SC-TRN-0011,2022,11,75
SC-TRN-0011,2022,12,76
SC-TRN-0011,2023,1,88
SC-TRN-0011,2023,2,69
SC-TRN-0011,2023,3,67
SC-TRN-0011,2023,4,71
SC-TRN-0011,2023,5,60
SC-TRN-0011,2023,6,76
SC-TRN-0011,2023,7,117
SC-TRN-0011,2023,8,184
SC-TRN-0011,2023,9,130
SC-TRN-0011,2023,10,131
SC-TRN-0011,2023,11,56
SC-TRN-0011,2023,12,95
SC-TRN-0011,2024,1,128
SC-TRN-0011,2024,2,56
SC-TRN-0011,2024,3,58
SC-TRN-0011,2024,4,21
SC-TRN-0011,2024,5,195
SC-TRN-0011,2024,6,182
SC-TRN-0011,2024,7,179
SC-TRN-0011,2024,8,42
SC-TRN-0011,2024,9,169
SC-TRN-0011,2024,10,146
SC-TRN-0011,2024,11,33
SC-TRN-0011,2024,12,106
SC-TWA-0009,2020,1,63
SC-TWA-0009,2020,2,91
SC-TWA-0009,2020,3,127
SC-TWA-0009,2020,4,71
SC-TWA-0009,2020,5,76
SC-TWA-0009,2020,6,71
SC-TWA-0009,2020,7,107
SC-TWA-0009,2020,8,19
SC-TWA-0009,2020,9,86
SC-TWA-0009,2020,10,111
SC-TWA-0009,2020,11,252
SC-TWA-0009,2020,12,143
SC-TWA-0009,2021,1,58
SC-TWA-0009,2021,2,67
SC-TWA-0009,2021,3,102
SC-TWA-0009,2021,4,115
SC-TWA-0009,2021,5,37
SC-TWA-0009,2021,6,45
SC-TWA-0009,2021,7,114
SC-TWA-0009,2021,8,0
SC-TWA-0009,2021,9,91
SC-TWA-0009,2021,10,79
SC-TWA-0009,2021,11,68
SC-TWA-0009,2021,12,219
SC-TWA-0009,2022,1,147
SC-TWA-0009,2022,2,99
SC-TWA-0009,2022,3,110
SC-TWA-0009,2022,4,120
SC-TWA-0009,2022,5,98
SC-TWA-0009,2022,6,124
SC-TWA-0009,2022,7,202
SC-TWA-0009,2022,8,35
SC-TWA-0009,2022,9,161
SC-TWA-0009,2022,10,53
SC-TWA-0009,2022,11,180
SC-TWA-0009,2022,12,125
SC-TWA-0009,2023,1,129
SC-TWA-0009,2023,2,0
SC-TWA-0009,2023,3,115
SC-TWA-0009,2023,4,129
SC-TWA-0009,2023,5,118
SC-TWA-0009,2023,6,158
SC-TWA-0009,2023,7,145
SC-TWA-0009,2023,8,150
SC-TWA-0009,2023,9,139
SC-TWA-0009,2023,10,26
SC-TWA-0009,2023,11,75
SC-TWA-0009,2023,12,196
SC-TWA-0009,2024,1,58
SC-TWA-0009,2024,2,108
SC-TWA-0009,2024,3,36
SC-TWA-0009,2024,4,144
SC-TWA-0009,2024,5,43
SC-TWA-0009,2024,6,37
SC-TWA-0009,2024,7,8
SC-TWA-0009,2024,8,30
SC-TWA-0009,2024,9,12
SC-TWA-0009,2024,10,160
SC-TWA-0009,2024,11,75
SC-TWA-0009,2024,12,16
SC-TRN-0012,2020,1,301
SC-TRN-0012,2020,2,358
SC-TRN-0012,2020,3,473
SC-TRN-0012,2020,4,222
SC-TRN-0012,2020,5,368
SC-TRN-0012,2020,6,576
SC-TRN-0012,2020,7,484
SC-TRN-0012,2020,8,510
SC-TRN-0012,2020,9,721
SC-TRN-0012,2020,10,355
SC-TRN-0012,2020,11,574
SC-TRN-0012,2020,12,324
SC-TRN-0012,2021,1,364
SC-TRN-0012,2021,2,360
SC-TRN-0012,2021,3,482
SC-TRN-0012,2021,4,934
SC-TRN-0012,2021,5,327
SC-TRN-0012,2021,6,653
SC-TRN-0012,2021,7,710
SC-TRN-0012,2021,8,619
SC-TRN-0012,2021,9,440
SC-TRN-0012,2021,10,686
SC-TRN-0012,2021,11,423
SC-TRN-0012,2021,12,875
SC-TRN-0012,2022,1,225
SC-TRN-0012,2022,2,386
SC-TRN-0012,2022,3,531
SC-TRN-0012,2022,4,440
SC-TRN-0012,2022,5,558
SC-TRN-0012,2022,6,409
SC-TRN-0012,2022,7,1193
SC-TRN-0012,2022,8,758
SC-TRN-0012,2022,9,649
SC-TRN-0012,2022,10,1184
SC-TRN-0012,2022,11,370
SC-TRN-0012,2022,12,474
SC-TRN-0012,2023,1,510
SC-TRN-0012,2023,2,436
SC-TRN-0012,2023,3,553
SC-TRN-0012,2023,4,790
SC-TRN-0012,2023,5,470
SC-TRN-0012,2023,6,812
SC-TRN-0012,2023,7,988
SC-TRN-0012,2023,8,683
SC-TRN-0012,2023,9,709
SC-TRN-0012,2023,10,849
SC-TRN-0012,2023,11,619
SC-TRN-0012,2023,12,420
SC-TRN-0012,2024,1,687
SC-TRN-0012,2024,2,534
SC-TRN-0012,2024,3,440
SC-TRN-0012,2024,4,435
SC-TRN-0012,2024,5,888
SC-TRN-0012,2024,6,1192
SC-TRN-0012,2024,7,482
SC-TRN-0012,2024,8,493
SC-TRN-0012,2024,9,621
SC-TRN-0012,2024,10,485
SC-TRN-0012,2024,11,859
SC-TRN-0012,2024,12,163
SC-ENG-0013,2020,1,10
SC-ENG-0013,2020,2,32
SC-ENG-0013,2020,3,28
SC-ENG-0013,2020,4,101
SC-ENG-0013,2020,5,52
SC-ENG-0013,2020,6,93
SC-ENG-0013,2020,7,24
SC-ENG-0013,2020,8,72
SC-ENG-0013,2020,9,150
SC-ENG-0013,2020,10,147
SC-ENG-0013,2020,11,22
SC-ENG-0013,2020,12,176
SC-ENG-0013,2021,1,193
SC-ENG-0013,2021,2,64
SC-ENG-0013,2021,3,73
SC-ENG-0013,2021,4,195
SC-ENG-0013,2021,5,288
SC-ENG-0013,2021,6,223
SC-ENG-0013,2021,7,237
SC-ENG-0013,2021,8,210
SC-ENG-0013,2021,9,103
SC-ENG-0013,2021,10,154
SC-ENG-0013,2021,11,230
SC-ENG-0013,2021,12,81
SC-ENG-0013,2022,1,224
SC-ENG-0013,2022,2,175
SC-ENG-0013,2022,3,169
SC-ENG-0013,2022,4,49
SC-ENG-0013,2022,5,49
SC-ENG-0013,2022,6,41
SC-ENG-0013,2022,7,38
SC-ENG-0013,2022,8,153
SC-ENG-0013,2022,9,247
SC-ENG-0013,2022,10,145
SC-ENG-0013,2022,11,18
SC-ENG-0013,2022,12,18
SC-ENG-0013,2023,1,188
SC-ENG-0013,2023,2,0
SC-ENG-0013,2023,3,61
SC-ENG-0013,2023,4,68
SC-ENG-0013,2023,5,55
SC-ENG-0013,2023,6,82
SC-ENG-0013,2023,7,97
SC-ENG-0013,2023,8,297
SC-ENG-0013,2023,9,0
SC-ENG-0013,2023,10,70
SC-ENG-0013,2023,11,168
SC-ENG-0013,2023,12,291
SC-ENG-0013,2024,1,244
SC-ENG-0013,2024,2,1
SC-ENG-0013,2024,3,232
SC-ENG-0013,2024,4,246
SC-ENG-0013,2024,5,391
SC-ENG-0013,2024,6,172
SC-ENG-0013,2024,7,253
SC-ENG-0013,2024,8,160
SC-ENG-0013,2024,9,100
SC-ENG-0013,2024,10,198
SC-ENG-0013,2024,11,77
SC-ENG-0013,2024,12,133
SC-ELC-0005,2020,1,6
SC-ELC-0005,2020,2,9
SC-ELC-0005,2020,3,2
SC-ELC-0005,2020,4,20
SC-ELC-0005,2020,5,0
SC-ELC-0005,2020,6,12
SC-ELC-0005,2020,7,11
SC-ELC-0005,2020,8,12
SC-ELC-0005,2020,9,16
SC-ELC-0005,2020,10,23
SC-ELC-0005,2020,11,11
SC-ELC-0005,2020,12,15
SC-ELC-0005,2021,1,15
SC-ELC-0005,2021,2,0
SC-ELC-0005,2021,3,8
SC-ELC-0005,2021,4,21
SC-ELC-0005,2021,5,0
SC-ELC-0005,2021,6,4
SC-ELC-0005,2021,7,16
SC-ELC-0005,2021,8,14
SC-ELC-0005,2021,9,23
SC-ELC-0005,2021,10,11
SC-ELC-0005,2021,11,11
SC-ELC-0005,2021,12,3
SC-ELC-0005,2022,1,8
SC-ELC-0005,2022,2,9
SC-ELC-0005,2022,3,7
SC-ELC-0005,2022,4,8
SC-ELC-0005,2022,5,7
SC-ELC-0005,2022,6,5
SC-ELC-0005,2022,7,3
SC-ELC-0005,2022,8,19
SC-ELC-0005,2022,9,22
SC-ELC-0005,2022,10,14
SC-ELC-0005,2022,11,17
SC-ELC-0005,2022,12,0
SC-ELC-0005,2023,1,4
SC-ELC-0005,2023,2,13
SC-ELC-0005,2023,3,36
SC-ELC-0005,2023,4,19
SC-ELC-0005,2023,5,13
SC-ELC-0005,2023,6,24
SC-ELC-0005,2023,7,8
SC-ELC-0005,2023,8,24
SC-ELC-0005,2023,9,24
SC-ELC-0005,2023,10,15
SC-ELC-0005,2023,11,24
SC-ELC-0005,2023,12,10
SC-ELC-0005,2024,1,1
SC-ELC-0005,2024,2,4
SC-ELC-0005,2024,3,8
SC-ELC-0005,2024,4,8
SC-ELC-0005,2024,5,1
SC-ELC-0005,2024,6,6
SC-ELC-0005,2024,7,11
SC-ELC-0005,2024,8,17
SC-ELC-0005,2024,9,3
SC-ELC-0005,2024,10,10
SC-ELC-0005,2024,11,13
SC-ELC-0005,2024,12,5
SC-BRK-0010,2020,1,523
SC-BRK-0010,2020,2,543
SC-BRK-0010,2020,3,594
SC-BRK-0010,2020,4,757
SC-BRK-0010,2020,5,572
SC-BRK-0010,2020,6,709
SC-BRK-0010,2020,7,541
SC-BRK-0010,2020,8,788
SC-BRK-0010,2020,9,848
SC-BRK-0010,2020,10,728
SC-BRK-0010,2020,11,700
SC-BRK-0010,2020,12,746
SC-BRK-0010,2021,1,725
SC-BRK-0010,2021,2,989
SC-BRK-0010,2021,3,732
SC-BRK-0010,2021,4,848
SC-BRK-0010,2021,5,510
SC-BRK-0010,2021,6,590
SC-BRK-0010,2021,7,803
SC-BRK-0010,2021,8,871
SC-BRK-0010,2021,9,865
SC-BRK-0010,2021,10,674
SC-BRK-0010,2021,11,832
SC-BRK-0010,2021,12,754
SC-BRK-0010,2022,1,930
SC-BRK-0010,2022,2,804
SC-BRK-0010,2022,3,865
SC-BRK-0010,2022,4,729
SC-BRK-0010,2022,5,1126
SC-BRK-0010,2022,6,752
SC-BRK-0010,2022,7,1261
SC-BRK-0010,2022,8,1214
SC-BRK-0010,2022,9,783
SC-BRK-0010,2022,10,891
SC-BRK-0010,2022,11,676
SC-BRK-0010,2022,12,864
SC-BRK-0010,2023,1,1156
SC-BRK-0010,2023,2,1280
SC-BRK-0010,2023,3,897
SC-BRK-0010,2023,4,1011
SC-BRK-0010,2023,5,763
SC-BRK-0010,2023,6,1415
SC-BRK-0010,2023,7,928
SC-BRK-0010,2023,8,1046
SC-BRK-0010,2023,9,1037
SC-BRK-0010,2023,10,907
SC-BRK-0010,2023,11,826
SC-BRK-0010,2023,12,1089
SC-BRK-0010,2024,1,1108
SC-BRK-0010,2024,2,748
SC-BRK-0010,2024,3,921
SC-BRK-0010,2024,4,1049
SC-BRK-0010,2024,5,1500
SC-BRK-0010,2024,6,1117
SC-BRK-0010,2024,7,1379
SC-BRK-0010,2024,8,1003
SC-BRK-0010,2024,9,700
SC-BRK-0010,2024,10,556
SC-BRK-0010,2024,11,976
SC-BRK-0010,2024,12,893
SC-FLT-0010,2020,1,905
SC-FLT-0010,2020,2,908
SC-FLT-0010,2020,3,1044
SC-FLT-0010,2020,4,1167
SC-FLT-0010,2020,5,1026
SC-FLT-0010,2020,6,1562
SC-FLT-0010,2020,7,1800
SC-FLT-0010,2020,8,1412
SC-FLT-0010,2020,9,1192
SC-FLT-0010,2020,10,1162
SC-FLT-0010,2020,11,1377
SC-FLT-0010,2020,12,1610
SC-FLT-0010,2021,1,1329
SC-FLT-0010,2021,2,1276
SC-FLT-0010,2021,3,1319
SC-FLT-0010,2021,4,1405
SC-FLT-0010,2021,5,1295
SC-FLT-0010,2021,6,837
SC-FLT-0010,2021,7,1390
SC-FLT-0010,2021,8,1749
SC-FLT-0010,2021,9,1437
SC-FLT-0010,2021,10,1313
SC-FLT-0010,2021,11,1687
SC-FLT-0010,2021,12,1400
SC-FLT-0010,2022,1,1950
SC-FLT-0010,2022,2,1003
SC-FLT-0010,2022,3,1515
SC-FLT-0010,2022,4,1738
SC-FLT-0010,2022,5,1033
SC-FLT-0010,2022,6,1749
SC-FLT-0010,2022,7,1711
SC-FLT-0010,2022,8,1862
SC-FLT-0010,2022,9,2284
SC-FLT-0010,2022,10,1501
SC-FLT-0010,2022,11,1794
SC-FLT-0010,2022,12,1801
SC-FLT-0010,2023,1,1844
SC-FLT-0010,2023,2,1401
SC-FLT-0010,2023,3,1628
SC-FLT-0010,2023,4,1554
SC-FLT-0010,2023,5,1246
SC-FLT-0010,2023,6,1834
SC-FLT-0010,2023,7,2410
SC-FLT-0010,2023,8,1824
SC-FLT-0010,2023,9,2198
SC-FLT-0010,2023,10,2143
SC-FLT-0010,2023,11,1957
SC-FLT-0010,2023,12,2068
SC-FLT-0010,2024,1,2143
SC-FLT-0010,2024,2,2072
SC-FLT-0010,2024,3,1634
SC-FLT-0010,2024,4,1599
SC-FLT-0010,2024,5,1992
SC-FLT-0010,2024,6,1614
SC-FLT-0010,2024,7,2136
SC-FLT-0010,2024,8,2144
SC-FLT-0010,2024,9,2325
SC-FLT-0010,2024,10,2289
SC-FLT-0010,2024,11,2290
SC-FLT-0010,2024,12,3034
SC-FLT-0011,2020,1,452
SC-FLT-0011,2020,2,412
SC-FLT-0011,2020,3,281
SC-FLT-0011,2020,4,598
SC-FLT-0011,2020,5,531
SC-FLT-0011,2020,6,378
SC-FLT-0011,2020,7,273
SC-FLT-0011,2020,8,447
SC-FLT-0011,2020,9,318
SC-FLT-0011,2020,10,263
SC-FLT-0011,2020,11,399
SC-FLT-0011,2020,12,409
SC-FLT-0011,2021,1,421
SC-FLT-0011,2021,2,399
SC-FLT-0011,2021,3,334
SC-FLT-0011,2021,4,327
SC-FLT-0011,2021,5,145
SC-FLT-0011,2021,6,383
SC-FLT-0011,2021,7,214
SC-FLT-0011,2021,8,442
SC-FLT-0011,2021,9,650
SC-FLT-0011,2021,10,562
SC-FLT-0011,2021,11,551
SC-FLT-0011,2021,12,134
SC-FLT-0011,2022,1,510
SC-FLT-0011,2022,2,339
SC-FLT-0011,2022,3,573
SC-FLT-0011,2022,4,356
SC-FLT-0011,2022,5,217
SC-FLT-0011,2022,6,337
SC-FLT-0011,2022,7,289
SC-FLT-0011,2022,8,359
SC-FLT-0011,2022,9,338
SC-FLT-0011,2022,10,411
SC-FLT-0011,2022,11,387
SC-FLT-0011,2022,12,576
SC-FLT-0011,2023,1,305
SC-FLT-0011,2023,2,586
SC-FLT-0011,2023,3,156
SC-FLT-0011,2023,4,393
SC-FLT-0011,2023,5,470
SC-FLT-0011,2023,6,407
SC-FLT-0011,2023,7,603
SC-FLT-0011,2023,8,176
SC-FLT-0011,2023,9,519
SC-FLT-0011,2023,10,245
SC-FLT-0011,2023,11,337
SC-FLT-0011,2023,12,566
SC-FLT-0011,2024,1,402
SC-FLT-0011,2024,2,464
SC-FLT-0011,2024,3,491
SC-FLT-0011,2024,4,477
SC-FLT-0011,2024,5,393
SC-FLT-0011,2024,6,401
SC-FLT-0011,2024,7,339
SC-FLT-0011,2024,8,348
SC-FLT-0011,2024,9,616
SC-FLT-0011,2024,10,224
SC-FLT-0011,2024,11,443
SC-FLT-0011,2024,12,406
SC-ENG-0014,2020,1,80
SC-ENG-0014,2020,2,88
SC-ENG-0014,2020,3,28
SC-ENG-0014,2020,4,67
SC-ENG-0014,2020,5,38
SC-ENG-0014,2020,6,26
