Part_Number,Year,Month,Raw_Forecast,PSC_Adjustment_Amount,Final_Order_Quantity,Adjustment_Reason
SC-ENG-0012,2020,11,1314,0,1314,
SC-ENG-0012,2020,12,895,133,1028,Customer demand expectation
SC-ENG-0012,2021,1,1049,-435,614,Inventory consideration
SC-ENG-0012,2021,2,1399,-405,994,Customer demand expectation
SC-ENG-0012,2021,3,987,330,1317,Lead time consideration
SC-ENG-0012,2021,4,905,235,1140,Customer demand expectation
SC-ENG-0012,2021,5,1146,263,1409,Critical part requirement
SC-ENG-0012,2021,6,1048,108,1156,Customer demand expectation
SC-ENG-0012,2021,7,1388,-577,811,Customer demand expectation
SC-ENG-0012,2021,8,1469,-209,1260,Inventory consideration
SC-ENG-0012,2021,9,894,190,1084,Customer demand expectation
SC-ENG-0012,2021,10,1000,252,1252,Customer demand expectation
SC-ENG-0012,2021,11,1134,0,1134,
SC-ENG-0012,2021,12,969,0,969,No adjustment
SC-ENG-0012,2022,1,1223,-493,730,Inventory consideration
SC-ENG-0012,2022,2,1673,411,2084,Critical part requirement
SC-ENG-0012,2022,3,632,-200,432,Inventory consideration
SC-ENG-0012,2022,4,1163,0,1163,No adjustment
SC-ENG-0012,2022,5,1304,0,1304,
SC-ENG-0012,2022,6,1856,-583,1273,Inventory consideration
SC-ENG-0012,2022,7,1705,0,1705,No adjustment
SC-ENG-0012,2022,8,1730,0,1730,No adjustment
SC-ENG-0012,2022,9,1695,680,2375,Lead time consideration
SC-ENG-0012,2022,10,1098,300,1398,Customer demand expectation
SC-ENG-0012,2022,11,1060,413,1473,Customer demand expectation
SC-ENG-0012,2022,12,1282,141,1423,Customer demand expectation
SC-ENG-0012,2023,1,1397,407,1804,Customer demand expectation
SC-ENG-0012,2023,2,1530,374,1904,Customer demand expectation
SC-ENG-0012,2023,3,1342,-261,1081,Customer demand expectation
SC-ENG-0012,2023,4,1304,0,1304,
SC-ENG-0012,2023,5,1602,219,1821,Critical part requirement
SC-ENG-0012,2023,6,1647,-226,1421,Inventory consideration
SC-ENG-0012,2023,7,1270,0,1270,
SC-ENG-0012,2023,8,1627,615,2242,Lead time consideration
SC-ENG-0012,2023,9,1837,731,2568,Critical part requirement
SC-ENG-0012,2023,10,1419,192,1611,Lead time consideration
SC-ENG-0012,2023,11,1027,0,1027,
SC-ENG-0012,2023,12,1654,482,2136,Critical part requirement
SC-ENG-0012,2024,1,1504,217,1721,Customer demand expectation
SC-ENG-0012,2024,2,1131,-141,990,Inventory consideration
SC-ENG-0012,2024,3,801,309,1110,Customer demand expectation
SC-ENG-0012,2024,4,1717,657,2374,Customer demand expectation
SC-ENG-0012,2024,5,1626,-344,1282,Customer demand expectation
SC-ENG-0012,2024,6,1464,190,1654,Critical part requirement
SC-ENG-0012,2024,7,1798,0,1798,
SC-ENG-0012,2024,8,1444,273,1717,
SC-ENG-0012,2024,9,1566,321,1887,Lead time consideration
SC-ENG-0012,2024,10,1169,0,1169,
SC-ENG-0012,2024,11,1273,-399,874,Inventory consideration
SC-ENG-0012,2024,12,1369,0,1369,No adjustment
SC-BRK-0009,2020,1,45,12,57,Customer demand expectation
SC-BRK-0009,2020,2,64,0,64,
SC-BRK-0009,2020,3,109,-36,73,Customer demand expectation
SC-BRK-0009,2020,4,84,0,84,No adjustment
SC-BRK-0009,2020,5,82,0,82,
SC-BRK-0009,2020,6,80,-13,67,Customer demand expectation
SC-BRK-0009,2020,7,226,0,226,No adjustment
SC-BRK-0009,2020,8,251,-46,205,Customer demand expectation
SC-BRK-0009,2020,9,51,-19,32,Inventory consideration
SC-BRK-0009,2020,10,113,-14,99,Customer demand expectation
SC-BRK-0009,2020,11,165,-70,95,Inventory consideration
SC-BRK-0009,2020,12,125,23,148,Critical part requirement
SC-BRK-0009,2021,1,252,0,252,No adjustment
SC-BRK-0009,2021,2,99,-22,77,Customer demand expectation
SC-BRK-0009,2021,3,211,0,211,
SC-BRK-0009,2021,4,111,-29,82,Inventory consideration
SC-BRK-0009,2021,5,114,0,114,No adjustment
SC-BRK-0009,2021,6,103,25,128,Customer demand expectation
SC-BRK-0009,2021,7,105,0,105,No adjustment
SC-BRK-0009,2021,8,42,0,42,
SC-BRK-0009,2021,9,327,0,327,No adjustment
SC-BRK-0009,2021,10,180,-22,158,Inventory consideration
SC-BRK-0009,2021,11,221,-95,126,Inventory consideration
SC-BRK-0009,2021,12,196,-64,132,Customer demand expectation
SC-BRK-0009,2022,1,216,0,216,No adjustment
SC-BRK-0009,2022,2,66,-12,54,Customer demand expectation
SC-BRK-0009,2022,3,616,-112,504,Inventory consideration
SC-BRK-0009,2022,4,284,-39,245,Inventory consideration
SC-BRK-0009,2022,5,196,-58,138,Inventory consideration
SC-BRK-0009,2022,6,442,-45,397,Customer demand expectation
SC-BRK-0009,2022,7,582,-219,363,Inventory consideration
SC-BRK-0009,2022,8,81,-21,60,
SC-BRK-0009,2022,9,112,0,112,No adjustment
SC-BRK-0009,2022,10,186,58,244,Customer demand expectation
SC-BRK-0009,2022,11,177,46,223,Lead time consideration
SC-BRK-0009,2022,12,76,-12,64,Inventory consideration
SC-BRK-0009,2023,1,277,-104,173,Customer demand expectation
SC-BRK-0009,2023,2,196,0,196,
SC-BRK-0009,2023,3,176,69,245,Customer demand expectation
SC-BRK-0009,2023,4,160,0,160,No adjustment
SC-BRK-0009,2023,5,308,-33,275,Inventory consideration
SC-BRK-0009,2023,6,172,-24,148,Customer demand expectation
SC-BRK-0009,2023,7,74,-13,61,Customer demand expectation
SC-BRK-0009,2023,8,243,-32,211,Customer demand expectation
SC-BRK-0009,2023,9,48,10,58,Customer demand expectation
SC-BRK-0009,2023,10,185,-41,144,Inventory consideration
SC-BRK-0009,2023,11,114,35,149,Customer demand expectation
SC-BRK-0009,2023,12,159,-35,124,Inventory consideration
SC-BRK-0009,2024,1,323,-130,193,Customer demand expectation
SC-BRK-0009,2024,2,126,-24,102,Inventory consideration
SC-BRK-0009,2024,3,180,0,180,No adjustment
SC-BRK-0009,2024,4,0,0,0,Inventory consideration
SC-BRK-0009,2024,5,133,-33,100,Inventory consideration
SC-BRK-0009,2024,6,134,30,164,Lead time consideration
SC-BRK-0009,2024,7,0,0,0,Inventory consideration
SC-BRK-0009,2024,8,233,-57,176,Inventory consideration
SC-BRK-0009,2024,9,48,-17,31,Customer demand expectation
SC-BRK-0009,2024,10,55,0,55,
SC-BRK-0009,2024,11,132,-38,94,Customer demand expectation
SC-BRK-0009,2024,12,223,-31,192,Customer demand expectation
SC-TRN-0011,2020,1,45,-14,31,Customer demand expectation
SC-TRN-0011,2020,2,17,-6,11,Customer demand expectation
SC-TRN-0011,2020,3,33,-11,22,Customer demand expectation
SC-TRN-0011,2020,4,58,-12,46,Customer demand expectation
SC-TRN-0011,2020,5,62,-24,38,Customer demand expectation
SC-TRN-0011,2020,6,47,20,67,Customer demand expectation
SC-TRN-0011,2020,7,29,0,29,
SC-TRN-0011,2020,8,17,0,17,No adjustment
SC-TRN-0011,2020,9,82,0,82,No adjustment
SC-TRN-0011,2020,10,53,0,53,No adjustment
SC-TRN-0011,2020,11,69,-10,59,Customer demand expectation
SC-TRN-0011,2020,12,28,-12,16,Inventory consideration
SC-TRN-0011,2021,1,68,-11,57,Customer demand expectation
SC-TRN-0011,2021,2,77,-22,55,Customer demand expectation
SC-TRN-0011,2021,3,92,-23,69,Customer demand expectation
SC-TRN-0011,2021,4,110,40,150,Customer demand expectation
SC-TRN-0011,2021,5,29,-4,25,Inventory consideration
SC-TRN-0011,2021,6,143,-53,90,Inventory consideration
SC-TRN-0011,2021,7,99,-12,87,Inventory consideration
SC-TRN-0011,2021,8,56,0,56,No adjustment
SC-TRN-0011,2021,9,177,49,226,Critical part requirement
SC-TRN-0011,2021,10,22,-6,16,Inventory consideration
SC-TRN-0011,2021,11,47,-19,28,Inventory consideration
SC-TRN-0011,2021,12,19,-3,16,Inventory consideration
SC-TRN-0011,2022,1,66,-17,49,Inventory consideration
SC-TRN-0011,2022,2,35,0,35,
SC-TRN-0011,2022,3,3,0,3,Customer demand expectation
SC-TRN-0011,2022,4,24,-6,18,
SC-TRN-0011,2022,5,18,-8,10,Customer demand expectation
SC-TRN-0011,2022,6,53,-14,39,Inventory consideration
SC-TRN-0011,2022,7,51,-17,34,Customer demand expectation
SC-TRN-0011,2022,8,68,0,68,
SC-TRN-0011,2022,9,66,-23,43,Inventory consideration
SC-TRN-0011,2022,10,80,-27,53,Customer demand expectation
SC-TRN-0011,2022,11,75,0,75,
SC-TRN-0011,2022,12,76,-10,66,Inventory consideration
SC-TRN-0011,2023,1,88,-30,58,
SC-TRN-0011,2023,2,69,0,69,
SC-TRN-0011,2023,3,67,0,67,No adjustment
SC-TRN-0011,2023,4,71,-29,42,Inventory consideration
SC-TRN-0011,2023,5,60,-20,40,
SC-TRN-0011,2023,6,76,-10,66,Inventory consideration
SC-TRN-0011,2023,7,117,-41,76,Inventory consideration
SC-TRN-0011,2023,8,184,0,184,
SC-TRN-0011,2023,9,130,-13,117,Inventory consideration
SC-TRN-0011,2023,10,131,0,131,
SC-TRN-0011,2023,11,56,0,56,No adjustment
SC-TRN-0011,2023,12,95,-42,53,Customer demand expectation
SC-TRN-0011,2024,1,128,-36,92,Inventory consideration
SC-TRN-0011,2024,2,56,-17,39,Customer demand expectation
SC-TRN-0011,2024,3,58,0,58,
SC-TRN-0011,2024,4,21,0,21,
SC-TRN-0011,2024,5,195,-80,115,Inventory consideration
SC-TRN-0011,2024,6,182,0,182,
SC-TRN-0011,2024,7,179,50,229,Critical part requirement
SC-TRN-0011,2024,8,42,10,52,Lead time consideration
SC-TRN-0011,2024,9,169,68,237,
SC-TRN-0011,2024,10,146,-53,93,
SC-TRN-0011,2024,11,33,0,33,
SC-TRN-0011,2024,12,106,-37,69,Inventory consideration
SC-TWA-0009,2020,1,63,-24,39,Customer demand expectation
SC-TWA-0009,2020,2,91,-40,51,Customer demand expectation
SC-TWA-0009,2020,3,127,-23,104,Customer demand expectation
SC-TWA-0009,2020,4,71,-23,48,Customer demand expectation
SC-TWA-0009,2020,5,76,18,94,Customer demand expectation
SC-TWA-0009,2020,6,71,0,71,No adjustment
SC-TWA-0009,2020,7,107,-24,83,Inventory consideration
SC-TWA-0009,2020,8,19,-5,14,
SC-TWA-0009,2020,9,86,0,86,No adjustment
SC-TWA-0009,2020,10,111,16,127,Customer demand expectation
SC-TWA-0009,2020,11,252,-61,191,Inventory consideration
SC-TWA-0009,2020,12,143,-40,103,Inventory consideration
SC-TWA-0009,2021,1,58,-23,35,Customer demand expectation
SC-TWA-0009,2021,2,67,0,67,No adjustment
SC-TWA-0009,2021,3,102,-20,82,Inventory consideration
SC-TWA-0009,2021,4,115,19,134,Customer demand expectation
SC-TWA-0009,2021,5,37,-4,33,Customer demand expectation
SC-TWA-0009,2021,6,45,-7,38,Inventory consideration
SC-TWA-0009,2021,7,114,-22,92,Customer demand expectation
SC-TWA-0009,2021,8,0,0,0,Customer demand expectation
SC-TWA-0009,2021,9,91,-23,68,Customer demand expectation
SC-TWA-0009,2021,10,79,30,109,Lead time consideration
SC-TWA-0009,2021,11,68,-16,52,Inventory consideration
SC-TWA-0009,2021,12,219,0,219,
SC-TWA-0009,2022,1,147,-24,123,Customer demand expectation
SC-TWA-0009,2022,2,99,-25,74,
SC-TWA-0009,2022,3,110,0,110,No adjustment
SC-TWA-0009,2022,4,120,51,171,Critical part requirement
SC-TWA-0009,2022,5,98,-16,82,Customer demand expectation
SC-TWA-0009,2022,6,124,-20,104,Customer demand expectation
SC-TWA-0009,2022,7,202,0,202,
SC-TWA-0009,2022,8,35,-8,27,Inventory consideration
SC-TWA-0009,2022,9,161,-36,125,Inventory consideration
SC-TWA-0009,2022,10,53,0,53,No adjustment
SC-TWA-0009,2022,11,180,-43,137,Inventory consideration
SC-TWA-0009,2022,12,125,46,171,Customer demand expectation
SC-TWA-0009,2023,1,129,0,129,No adjustment
SC-TWA-0009,2023,2,0,0,0,
SC-TWA-0009,2023,3,115,0,115,No adjustment
SC-TWA-0009,2023,4,129,0,129,No adjustment
SC-TWA-0009,2023,5,118,-45,73,Inventory consideration
SC-TWA-0009,2023,6,158,0,158,
SC-TWA-0009,2023,7,145,-45,100,Customer demand expectation
SC-TWA-0009,2023,8,150,-19,131,Inventory consideration
SC-TWA-0009,2023,9,139,-61,78,Inventory consideration
SC-TWA-0009,2023,10,26,-6,20,Inventory consideration
SC-TWA-0009,2023,11,75,-11,64,Inventory consideration
SC-TWA-0009,2023,12,196,-75,121,Customer demand expectation
SC-TWA-0009,2024,1,58,0,58,
SC-TWA-0009,2024,2,108,0,108,
SC-TWA-0009,2024,3,36,-8,28,Customer demand expectation
SC-TWA-0009,2024,4,144,-42,102,Customer demand expectation
SC-TWA-0009,2024,5,43,13,56,Lead time consideration
SC-TWA-0009,2024,6,37,13,50,Critical part requirement
SC-TWA-0009,2024,7,8,3,11,Lead time consideration
SC-TWA-0009,2024,8,30,-6,24,Inventory consideration
SC-TWA-0009,2024,9,12,2,14,Lead time consideration
SC-TWA-0009,2024,10,160,-38,122,Customer demand expectation
SC-TWA-0009,2024,11,75,10,85,Critical part requirement
SC-TWA-0009,2024,12,16,5,21,Customer demand expectation
SC-TRN-0012,2020,1,301,0,301,
SC-TRN-0012,2020,2,358,153,511,Customer demand expectation
SC-TRN-0012,2020,3,473,146,619,Customer demand expectation
SC-TRN-0012,2020,4,222,73,295,Lead time consideration
SC-TRN-0012,2020,5,368,0,368,No adjustment
SC-TRN-0012,2020,6,576,148,724,Critical part requirement
SC-TRN-0012,2020,7,484,62,546,Lead time consideration
SC-TRN-0012,2020,8,510,-125,385,
SC-TRN-0012,2020,9,721,297,1018,Critical part requirement
SC-TRN-0012,2020,10,355,46,401,
SC-TRN-0012,2020,11,574,169,743,Customer demand expectation
SC-TRN-0012,2020,12,324,138,462,Customer demand expectation
SC-TRN-0012,2021,1,364,-140,224,Customer demand expectation
SC-TRN-0012,2021,2,360,-132,228,Inventory consideration
SC-TRN-0012,2021,3,482,130,612,Critical part requirement
SC-TRN-0012,2021,4,934,302,1236,Customer demand expectation
SC-TRN-0012,2021,5,327,95,422,Customer demand expectation
SC-TRN-0012,2021,6,653,132,785,Critical part requirement
SC-TRN-0012,2021,7,710,-215,495,
SC-TRN-0012,2021,8,619,0,619,
SC-TRN-0012,2021,9,440,146,586,Lead time consideration
SC-TRN-0012,2021,10,686,-193,493,Customer demand expectation
SC-TRN-0012,2021,11,423,-131,292,Inventory consideration
SC-TRN-0012,2021,12,875,0,875,
SC-TRN-0012,2022,1,225,-27,198,Customer demand expectation
SC-TRN-0012,2022,2,386,0,386,
SC-TRN-0012,2022,3,531,107,638,Critical part requirement
SC-TRN-0012,2022,4,440,87,527,Critical part requirement
SC-TRN-0012,2022,5,558,59,617,Critical part requirement
SC-TRN-0012,2022,6,409,122,531,Customer demand expectation
SC-TRN-0012,2022,7,1193,-247,946,Customer demand expectation
SC-TRN-0012,2022,8,758,208,966,Lead time consideration
SC-TRN-0012,2022,9,649,0,649,No adjustment
SC-TRN-0012,2022,10,1184,379,1563,Lead time consideration
SC-TRN-0012,2022,11,370,163,533,Lead time consideration
SC-TRN-0012,2022,12,474,69,543,Lead time consideration
SC-TRN-0012,2023,1,510,-199,311,Customer demand expectation
SC-TRN-0012,2023,2,436,93,529,Customer demand expectation
SC-TRN-0012,2023,3,553,0,553,
SC-TRN-0012,2023,4,790,-226,564,Inventory consideration
SC-TRN-0012,2023,5,470,131,601,Lead time consideration
SC-TRN-0012,2023,6,812,-94,718,Customer demand expectation
SC-TRN-0012,2023,7,988,0,988,
SC-TRN-0012,2023,8,683,122,805,Lead time consideration
SC-TRN-0012,2023,9,709,0,709,No adjustment
SC-TRN-0012,2023,10,849,0,849,
SC-TRN-0012,2023,11,619,112,731,
SC-TRN-0012,2023,12,420,163,583,Critical part requirement
SC-TRN-0012,2024,1,687,0,687,No adjustment
SC-TRN-0012,2024,2,534,180,714,Lead time consideration
SC-TRN-0012,2024,3,440,0,440,
SC-TRN-0012,2024,4,435,149,584,Lead time consideration
SC-TRN-0012,2024,5,888,214,1102,
SC-TRN-0012,2024,6,1192,0,1192,
SC-TRN-0012,2024,7,482,68,550,Customer demand expectation
SC-TRN-0012,2024,8,493,199,692,Critical part requirement
SC-TRN-0012,2024,9,621,159,780,Lead time consideration
SC-TRN-0012,2024,10,485,119,604,
SC-TRN-0012,2024,11,859,160,1019,Customer demand expectation
SC-TRN-0012,2024,12,163,43,206,Critical part requirement
SC-ENG-0013,2020,1,10,0,10,
SC-ENG-0013,2020,2,32,0,32,
SC-ENG-0013,2020,3,28,-6,22,Inventory consideration
SC-ENG-0013,2020,4,101,-12,89,Inventory consideration
SC-ENG-0013,2020,5,52,0,52,No adjustment
SC-ENG-0013,2020,6,93,-24,69,Customer demand expectation
SC-ENG-0013,2020,7,24,0,24,
SC-ENG-0013,2020,8,72,0,72,No adjustment
SC-ENG-0013,2020,9,150,-36,114,Inventory consideration
SC-ENG-0013,2020,10,147,0,147,No adjustment
SC-ENG-0013,2020,11,22,6,28,
SC-ENG-0013,2020,12,176,0,176,
SC-ENG-0013,2021,1,193,-55,138,Customer demand expectation
SC-ENG-0013,2021,2,64,19,83,Customer demand expectation
SC-ENG-0013,2021,3,73,0,73,
SC-ENG-0013,2021,4,195,0,195,No adjustment
SC-ENG-0013,2021,5,288,0,288,
SC-ENG-0013,2021,6,223,0,223,No adjustment
SC-ENG-0013,2021,7,237,-28,209,Inventory consideration
SC-ENG-0013,2021,8,210,0,210,No adjustment
SC-ENG-0013,2021,9,103,-31,72,Inventory consideration
SC-ENG-0013,2021,10,154,-56,98,Inventory consideration
SC-ENG-0013,2021,11,230,-64,166,Customer demand expectation
SC-ENG-0013,2021,12,81,-25,56,Customer demand expectation
SC-ENG-0013,2022,1,224,57,281,Customer demand expectation
SC-ENG-0013,2022,2,175,-61,114,Inventory consideration
SC-ENG-0013,2022,3,169,46,215,Critical part requirement
SC-ENG-0013,2022,4,49,0,49,No adjustment
SC-ENG-0013,2022,5,49,-17,32,Inventory consideration
SC-ENG-0013,2022,6,41,-16,25,Customer demand expectation
SC-ENG-0013,2022,7,38,0,38,
SC-ENG-0013,2022,8,153,0,153,No adjustment
SC-ENG-0013,2022,9,247,-35,212,Customer demand expectation
SC-ENG-0013,2022,10,145,-34,111,
SC-ENG-0013,2022,11,18,-7,11,Customer demand expectation
SC-ENG-0013,2022,12,18,0,18,
SC-ENG-0013,2023,1,188,58,246,Lead time consideration
SC-ENG-0013,2023,2,0,0,0,Inventory consideration
SC-ENG-0013,2023,3,61,0,61,No adjustment
SC-ENG-0013,2023,4,68,-12,56,Inventory consideration
SC-ENG-0013,2023,5,55,0,55,
SC-ENG-0013,2023,6,82,-12,70,Inventory consideration
SC-ENG-0013,2023,7,97,0,97,
SC-ENG-0013,2023,8,297,-105,192,Customer demand expectation
SC-ENG-0013,2023,9,0,0,0,Customer demand expectation
SC-ENG-0013,2023,10,70,0,70,No adjustment
SC-ENG-0013,2023,11,168,-47,121,Inventory consideration
SC-ENG-0013,2023,12,291,-127,164,Customer demand expectation
SC-ENG-0013,2024,1,244,-69,175,Inventory consideration
SC-ENG-0013,2024,2,1,0,1,Inventory consideration
SC-ENG-0013,2024,3,232,-59,173,Inventory consideration
SC-ENG-0013,2024,4,246,-92,154,Inventory consideration
SC-ENG-0013,2024,5,391,39,430,Lead time consideration
SC-ENG-0013,2024,6,172,0,172,No adjustment
SC-ENG-0013,2024,7,253,-64,189,Inventory consideration
SC-ENG-0013,2024,8,160,-43,117,Customer demand expectation
SC-ENG-0013,2024,9,100,-21,79,Inventory consideration
SC-ENG-0013,2024,10,198,-61,137,Customer demand expectation
SC-ENG-0013,2024,11,77,-23,54,Customer demand expectation
SC-ENG-0013,2024,12,133,-38,95,Customer demand expectation
SC-ELC-0005,2020,1,6,-2,4,Customer demand expectation
SC-ELC-0005,2020,2,9,-2,7,Customer demand expectation
SC-ELC-0005,2020,3,2,1,3,Lead time consideration
SC-ELC-0005,2020,4,20,0,20,
SC-ELC-0005,2020,5,0,0,0,Customer demand expectation
SC-ELC-0005,2020,6,12,-3,9,Inventory consideration
SC-ELC-0005,2020,7,11,3,14,Lead time consideration
SC-ELC-0005,2020,8,12,4,16,Critical part requirement
SC-ELC-0005,2020,9,16,0,16,
SC-ELC-0005,2020,10,23,0,23,No adjustment
SC-ELC-0005,2020,11,11,0,11,
SC-ELC-0005,2020,12,15,-6,9,Customer demand expectation
SC-ELC-0005,2021,1,15,-3,12,Customer demand expectation
SC-ELC-0005,2021,2,0,0,0,No adjustment
SC-ELC-0005,2021,3,8,-3,5,Inventory consideration
SC-ELC-0005,2021,4,21,-5,16,
SC-ELC-0005,2021,5,0,0,0,No adjustment
SC-ELC-0005,2021,6,4,1,5,Customer demand expectation
SC-ELC-0005,2021,7,16,3,19,Lead time consideration
SC-ELC-0005,2021,8,14,-4,10,Customer demand expectation
SC-ELC-0005,2021,9,23,0,23,
SC-ELC-0005,2021,10,11,-4,7,Inventory consideration
SC-ELC-0005,2021,11,11,0,11,
SC-ELC-0005,2021,12,3,-1,2,Inventory consideration
SC-ELC-0005,2022,1,8,0,8,No adjustment
SC-ELC-0005,2022,2,9,0,9,
SC-ELC-0005,2022,3,7,-3,4,Inventory consideration
SC-ELC-0005,2022,4,8,3,11,Lead time consideration
SC-ELC-0005,2022,5,7,0,7,
SC-ELC-0005,2022,6,5,-2,3,Inventory consideration
SC-ELC-0005,2022,7,3,0,3,No adjustment
SC-ELC-0005,2022,8,19,0,19,
SC-ELC-0005,2022,9,22,-8,14,Customer demand expectation
SC-ELC-0005,2022,10,14,-4,10,Customer demand expectation
SC-ELC-0005,2022,11,17,0,17,No adjustment
SC-ELC-0005,2022,12,0,0,0,Inventory consideration
SC-ELC-0005,2023,1,4,1,5,Lead time consideration
SC-ELC-0005,2023,2,13,0,13,
SC-ELC-0005,2023,3,36,0,36,
SC-ELC-0005,2023,4,19,0,19,No adjustment
SC-ELC-0005,2023,5,13,4,17,Lead time consideration
SC-ELC-0005,2023,6,24,0,24,No adjustment
SC-ELC-0005,2023,7,8,0,8,
SC-ELC-0005,2023,8,24,-5,19,Customer demand expectation
SC-ELC-0005,2023,9,24,3,27,
SC-ELC-0005,2023,10,15,-4,11,Inventory consideration
SC-ELC-0005,2023,11,24,0,24,No adjustment
SC-ELC-0005,2023,12,10,-4,6,
SC-ELC-0005,2024,1,1,0,1,
SC-ELC-0005,2024,2,4,-1,3,Customer demand expectation
SC-ELC-0005,2024,3,8,1,9,Critical part requirement
SC-ELC-0005,2024,4,8,0,8,
SC-ELC-0005,2024,5,1,0,1,
SC-ELC-0005,2024,6,6,-2,4,
SC-ELC-0005,2024,7,11,-3,8,Inventory consideration
SC-ELC-0005,2024,8,17,-6,11,Customer demand expectation
SC-ELC-0005,2024,9,3,-1,2,Inventory consideration
SC-ELC-0005,2024,10,10,-2,8,Inventory consideration
SC-ELC-0005,2024,11,13,-5,8,Inventory consideration
SC-ELC-0005,2024,12,5,-1,4,Inventory consideration
SC-BRK-0010,2020,1,523,102,625,Lead time consideration
SC-BRK-0010,2020,2,543,0,543,No adjustment
SC-BRK-0010,2020,3,594,0,594,No adjustment
SC-BRK-0010,2020,4,757,-211,546,Customer demand expectation
SC-BRK-0010,2020,5,572,108,680,Lead time consideration
SC-BRK-0010,2020,6,709,-314,395,Customer demand expectation
SC-BRK-0010,2020,7,541,-228,313,Customer demand expectation
SC-BRK-0010,2020,8,788,0,788,No adjustment
SC-BRK-0010,2020,9,848,-227,621,Customer demand expectation
SC-BRK-0010,2020,10,728,156,884,Critical part requirement
SC-BRK-0010,2020,11,700,0,700,No adjustment
SC-BRK-0010,2020,12,746,0,746,
SC-BRK-0010,2021,1,725,236,961,
SC-BRK-0010,2021,2,989,-435,554,Inventory consideration
SC-BRK-0010,2021,3,732,-314,418,
SC-BRK-0010,2021,4,848,362,1210,Customer demand expectation
SC-BRK-0010,2021,5,510,-152,358,Inventory consideration
SC-BRK-0010,2021,6,590,0,590,No adjustment
SC-BRK-0010,2021,7,803,0,803,
SC-BRK-0010,2021,8,871,-172,699,Inventory consideration
