Branch_ID,Part_Number,Year,Month,Actual_Demand_Qty
SGT,SC-HYD-0004,2023,2,40.0
JAY,SC-SUS-0005,2021,3,2.0
SRG,SC-SUS-0005,2021,8,0.0
KDI,SC-TWA-0008,2021,1,0.0
MLG,SC-SUS-0021,2021,10,18.0
AMQ,SC-SUS-0010,2021,3,18.0
PLU,SC-BRK-0012,2021,6,14.0
BJM,SC-FUE-0001,2021,9,19.0
SMG,SC-ENG-0003,2022,6,0.0
SOQ,SC-SUS-0015,2023,9,6.0
MTR,SC-SUS-0012,2024,6,0.0
SRG,SC-HYD-0012,2022,5,8.0
MND,SC-TRN-0008,2020,7,350.0
GTO,SC-BRK-0001,2020,1,0.0
SRG,SC-FUE-0005,2022,8,0.0
MRK,SC-SUS-0017,2023,10,0.0
TRK,SC-FUE-0011,2023,7,70.0
BJM,SC-SUS-0024,2021,12,41.0
SGT,SC-FUE-0003,2021,10,3.0
SBY,SC-CLG-0003,2021,2,18.0
PTK,SC-ENG-0016,2022,2,23.0
SBY,SC-SUS-0015,2022,11,2.0
JKT,SC-SUS-0009,2023,3,0.0
PLB,SC-HYD-0014,2020,9,0.0
JAY,SC-FLT-0012,2022,12,8.0
YGY,SC-ENG-0012,2024,2,52.0
PKU,SC-FLT-0010,2020,12,123.0
LHK,SC-BRK-0010,2022,3,21.0
JMB,SC-SUS-0005,2024,4,0.0
KPG,SC-HYD-0012,2022,4,0.0
LHK,SC-ENG-0002,2020,5,30.0
PLB,SC-FUE-0013,2024,6,0.0
MKS,SC-FLT-0011,2020,1,11.0
SMG,SC-SUS-0007,2021,11,36.0
BDG,SC-TRN-0003,2024,5,0.0
BKL,SC-FUE-0012,2021,10,0.0
KDI,SC-SUS-0014,2022,4,0.0
TRK,SC-ENG-0004,2020,7,
JMB,SC-TRN-0005,2023,6,0.0
DPS,SC-ELC-0003,2022,3,12.0
PLU,SC-TWA-0007,2023,8,23.0
JKT,SC-FUE-0013,2022,9,0.0
SMD,SC-SUS-0003,2023,12,2.0
BDG,SC-SUS-0005,2022,7,0.0
MND,SC-HYD-0014,2020,12,38.0
PTK,SC-BRK-0005,2023,6,35.0
SMD,SC-CLG-0006,2022,10,0.0
BKL,SC-TWA-0003,2024,10,0.0
MRK,SC-BRK-0012,2023,11,16.0
PTK,SC-HYD-0012,2024,5,8.0
KPG,SC-SUS-0009,2022,2,25.0
BJM,SC-HYD-0011,2024,7,0.0
MKS,SC-SUS-0016,2023,7,76.0
KDI,SC-TRN-0005,2023,2,0.0
AMQ,SC-ELC-0011,2023,1,0.0
MDN,SC-HYD-0013,2023,4,0.0
BPP,SC-FLT-0001,2024,4,0.0
CRB,SC-FUE-0005,2021,4,12.0
MRK,SC-TRN-0015,2024,11,0.0
MRK,SC-BRK-0008,2020,2,0.0
JMB,SC-ELC-0005,2022,4,0.0
SRG,SC-SUS-0002,2023,7,41.0
JMB,SC-ELC-0012,2020,5,16.0
MND,SC-BRK-0005,2021,11,6.0
CRB,SC-CLG-0002,2023,4,16.0
MTR,SC-SUS-0005,2023,12,2.0
KPG,SC-FUE-0008,2021,12,0.0
MTR,SC-CLG-0001,2022,1,0.0
PLU,SC-FLT-0005,2022,9,44.0
SGT,SC-FLT-0003,2021,7,5.0
PKU,SC-ELC-0005,2023,7,0.0
SMD,SC-TRN-0006,2020,12,0.0
LPG,SC-FUE-0011,2021,1,0.0
BDG,SC-CLG-0005,2024,11,13.0
MND,SC-HYD-0001,2021,3,19.0
BJM,SC-ENG-0013,2021,11,6.0
PDG,SC-FLT-0011,2024,9,0.0
SMD,SC-FUE-0016,2022,11,0.0
SRG,SC-FUE-0008,2022,9,0.0
GTO,SC-SUS-0021,2024,12,0.0
PLB,SC-FLT-0010,2020,8,18.0
DPS,SC-BRK-0012,2022,5,42.0
PDG,SC-FLT-0007,2022,1,14.0
MND,SC-TRN-0003,2020,4,0.0
KPG,SC-CLG-0008,2022,11,69.0
YGY,SC-FLT-0014,2020,5,0.0
KDI,SC-TRN-0001,2020,1,6.0
JMB,SC-BRK-0010,2024,2,17.0
BJM,SC-HYD-0009,2020,10,0.0
MKS,SC-FUE-0007,2022,12,0.0
KDI,SC-TWA-0013,2024,8,0.0
SRG,SC-ENG-0004,2022,8,0.0
JMB,SC-TRN-0009,2024,9,7.0
AMQ,SC-ELC-0001,2024,5,32.0
JMB,SC-FUE-0007,2021,11,0.0
DPS,SC-HYD-0006,2024,5,9.0
BDG,SC-SUS-0001,2024,5,0.0
MLG,SC-ELC-0003,2023,7,20.0
BJM,SC-TWA-0005,2021,4,0.0
PDG,SC-SUS-0001,2024,2,3.0
BDG,SC-TWA-0001,2024,6,
CRB,SC-CLG-0001,2024,3,0.0
SOQ,SC-ENG-0002,2023,9,29.0
BDG,SC-CLG-0001,2023,6,0.0
CRB,SC-ENG-0004,2020,4,7.0
KPG,SC-TRN-0004,2023,12,65.0
YGY,SC-SUS-0018,2020,10,29.0
BTH,SC-FUE-0004,2023,8,6.0
GTO,SC-BRK-0011,2022,6,0.0
MND,SC-TRN-0008,2024,2,28.0
BPP,SC-HYD-0011,2024,1,15.0
TRK,SC-SUS-0016,2022,10,38.0
MTR,SC-FUE-0012,2023,9,-1.0
JKT,SC-SUS-0010,2021,9,100.0
BPP,SC-FUE-0014,2021,12,1.0
SRG,SC-FUE-0005,2021,1,23.0
BJM,SC-ENG-0012,2020,1,
KPG,SC-TRN-0008,2023,7,34.0
BDG,SC-ELC-0010,2024,1,14.0
MLG,SC-HYD-0013,2020,1,0.0
PDG,SC-ENG-0013,2021,10,0.0
BDG,SC-HYD-0006,2024,9,8.0
MDN,SC-FUE-0012,2024,12,0.0
PDG,SC-FLT-0005,2023,1,50.0
DPS,SC-TWA-0010,2020,8,0.0
MTR,SC-SUS-0019,2022,10,2.0
MTR,SC-FUE-0011,2024,12,24.0
MTR,SC-BRK-0007,2024,11,47.0
PKU,SC-TWA-0011,2022,3,4.0
BDG,SC-BRK-0008,2022,7,0.0
SOQ,SC-SUS-0012,2022,6,0.0
KDI,SC-TRN-0014,2022,8,118.0
TRK,SC-ENG-0005,2022,9,28.0
BPP,SC-SUS-0005,2024,1,0.0
TRK,SC-BRK-0010,2021,11,19.0
SGT,SC-ENG-0012,2022,8,17.0
CRB,SC-TRN-0005,2020,1,0.0
SGT,SC-TWA-0008,2024,4,0.0
LHK,SC-SUS-0005,2024,3,3.0
MLG,SC-FUE-0008,2024,4,0.0
BDG,SC-ELC-0003,2023,1,9.0
TRK,SC-HYD-0012,2023,11,5.0
BTH,SC-FLT-0013,2020,10,0.0
PTK,SC-BRK-0004,2022,2,8.0
BDG,SC-SUS-0017,2020,7,0.0
SOQ,SC-SUS-0004,2022,10,44.0
SBY,SC-FUE-0012,2021,1,0.0
BPP,SC-TRN-0005,2022,6,12.0
KDI,SC-SUS-0010,2020,12,99.0
SGT,SC-FUE-0016,2024,6,2.0
KDI,SC-SUS-0023,2023,10,1.0
BPN2,SC-BRK-0008,2022,11,0.0
YGY,SC-TWA-0012,2024,7,0.0
SBY,SC-TRN-0013,2023,7,0.0
PKU,SC-HYD-0011,2024,5,0.0
JMB,SC-ENG-0002,2024,7,31.0
PDG,SC-ELC-0006,2024,1,0.0
YGY,SC-CLG-0003,2024,5,21.0
KPG,SC-ENG-0015,2024,7,0.0
KDI,SC-SUS-0016,2024,1,41.0
AMQ,SC-SUS-0022,2022,8,13.0
SBY,SC-TRN-0007,2022,9,2.0
LHK,SC-FLT-0014,2024,3,
MND,SC-FLT-0009,2020,8,6.0
SOQ,SC-TRN-0011,2023,11,0.0
SOQ,SC-FLT-0010,2022,5,37.0
BPN2,SC-HYD-0001,2020,11,38.0
KDI,SC-TRN-0013,2022,9,0.0
BPP,SC-TWA-0001,2021,2,12.0
MDN,SC-SUS-0013,2021,2,0.0
MDN,SC-SUS-0024,2021,5,54.0
AMQ,SC-TWA-0011,2023,10,0.0
YGY,SC-HYD-0002,2023,11,0.0
PDG,SC-FLT-0007,2023,7,13.0
PTK,SC-TRN-0017,2020,2,0.0
DPS,SC-TRN-0009,2023,7,0.0
LHK,SC-SUS-0018,2020,5,13.0
PLU,SC-HYD-0015,2021,11,27.0
AMQ,SC-HYD-0004,2023,8,17.0
BTH,SC-ENG-0006,2021,8,10.0
MLG,SC-SUS-0017,2022,4,0.0
LHK,SC-BRK-0009,2023,6,0.0
KPG,SC-SUS-0016,2023,2,57.0
DPS,SC-BRK-0003,2022,12,41.0
SOQ,SC-HYD-0011,2024,5,0.0
BKL,SC-TRN-0015,2022,9,3.0
PKU,SC-HYD-0002,2020,12,15.0
DPS,SC-ENG-0006,2021,7,0.0
CRB,SC-ENG-0002,2024,8,53.0
LHK,SC-ENG-0006,2023,3,0.0
MRK,SC-CLG-0003,2021,1,48.0
CRB,SC-FLT-0004,2020,3,0.0
JMB,SC-TWA-0007,2020,10,8.0
MND,SC-FLT-0009,2023,7,5.0
GTO,SC-HYD-0002,2023,7,0.0
PTK,SC-SUS-0002,2022,5,34.0
CRB,SC-CLG-0008,2023,8,63.0
BDG,SC-SUS-0003,2021,9,3.0
SBY,SC-FUE-0006,2023,12,0.0
KPG,SC-TWA-0002,2020,5,66.0
MTR,SC-ELC-0012,2020,6,28.0
BPP,SC-SUS-0003,2020,5,
PTK,SC-BRK-0013,2022,1,28.0
SOQ,SC-FUE-0002,2021,8,6.0
BPN2,SC-TWA-0007,2024,5,28.0
BTH,SC-TRN-0018,2023,7,13.0
SMG,SC-SUS-0015,2022,11,10.0
JKT,SC-BRK-0008,2023,4,0.0
KDI,SC-BRK-0001,2023,10,5.0
PLU,SC-SUS-0007,2023,10,92.0
LHK,SC-HYD-0001,2022,1,12.0
MDN,SC-HYD-0012,2024,2,
JAY,SC-BRK-0013,2023,11,37.0
BJM,SC-FUE-0012,2021,4,0.0
AMQ,SC-HYD-0002,2020,6,2.0
KDI,SC-TWA-0005,2023,6,1.0
PLB,SC-ENG-0011,2022,5,0.0
BJM,SC-CLG-0001,2022,2,0.0
MND,SC-CLG-0007,2024,4,20.0
SMG,SC-TWA-0002,2023,10,73.0
KDI,SC-TRN-0016,2024,6,10.0
KDI,SC-FUE-0003,2023,10,6.0
CRB,SC-FUE-0011,2022,10,0.0
LPG,SC-TWA-0011,2024,3,0.0
PKU,SC-TWA-0013,2020,2,0.0
MLG,SC-SUS-0020,2024,1,50.0
TRK,SC-SUS-0006,2023,4,170.0
PTK,SC-FLT-0009,2023,11,0.0
PLU,SC-BRK-0002,2022,4,0.0
PKU,SC-ENG-0016,2022,10,0.0
JAY,SC-ENG-0003,2020,2,
MKS,SC-FUE-0006,2020,9,0.0
BDG,SC-ELC-0012,2022,11,17.0
KDI,SC-SUS-0019,2020,2,0.0
GTO,SC-HYD-0015,2023,10,43.0
SRG,SC-TRN-0009,2023,8,23.0
LHK,SC-ENG-0007,2022,5,17.0
MRK,SC-TRN-0013,2020,10,
BTH,SC-ELC-0005,2021,1,0.0
BDG,SC-HYD-0009,2021,1,2.0
MKS,SC-TRN-0018,2024,5,59.0
PTK,SC-FLT-0012,2023,10,0.0
JMB,SC-FUE-0005,2022,12,12.0
SOQ,SC-ELC-0009,2023,6,25.0
KDI,SC-SUS-0017,2024,2,25.0
KPG,SC-HYD-0003,2020,7,34.0
MTR,SC-FLT-0013,2021,12,15.0
BDG,SC-FUE-0005,2020,8,2.0
MRK,SC-ENG-0006,2021,5,14.0
MND,SC-CLG-0001,2023,11,3.0
MLG,SC-ELC-0003,2021,2,16.0
JAY,SC-CLG-0007,2022,6,0.0
SMG,SC-HYD-0004,2024,7,110.0
AMQ,SC-FUE-0002,2023,12,7.0
TRK,SC-FLT-0014,2020,11,0.0
BKL,SC-TRN-0014,2023,8,19.0
BTH,SC-TRN-0003,2022,4,0.0
PTK,SC-FUE-0014,2022,2,0.0
MKS,SC-TWA-0005,2023,11,0.0
TRK,SC-ELC-0002,2021,6,
SRG,SC-FLT-0008,2022,12,39.0
BJM,SC-TRN-0009,2021,4,6.0
SRG,SC-ENG-0015,2021,11,0.0
PLB,SC-FLT-0011,2022,7,7.0
SMG,SC-FUE-0013,2021,2,0.0
JMB,SC-TRN-0010,2024,1,18.0
DPS,SC-FUE-0002,2023,12,0.0
MND,SC-SUS-0006,2021,10,0.0
BPP,SC-SUS-0013,2022,6,0.0
SOQ,SC-ELC-0001,2021,6,0.0
MDN,SC-HYD-0009,2022,1,
MRK,SC-TRN-0002,2023,6,36.0
LPG,SC-SUS-0019,2023,12,0.0
SRG,SC-HYD-0003,2022,4,0.0
SMD,SC-SUS-0010,2022,1,23.0
BKL,SC-CLG-0001,2024,10,1.0
JKT,SC-FUE-0006,2023,7,0.0
SOQ,SC-FLT-0001,2024,10,0.0
YGY,SC-TWA-0010,2024,2,20.0
MDN,SC-CLG-0003,2022,4,29.0
PTK,SC-ELC-0012,2022,11,20.0
PTK,SC-TWA-0005,2020,10,0.0
SBY,SC-BRK-0007,2022,12,19.0
MND,SC-ENG-0005,2021,2,10.0
JAY,SC-ELC-0008,2022,8,0.0
BDG,SC-CLG-0006,2020,4,0.0
BDG,SC-FLT-0002,2024,4,17.0
MRK,SC-TWA-0003,2024,11,0.0
SRG,SC-TRN-0010,2024,8,47.0
MKS,SC-FLT-0012,2023,11,1.0
SMG,SC-TRN-0005,2020,1,2.0
JAY,SC-FUE-0006,2022,1,1.0
SBY,SC-CLG-0006,2023,4,0.0
PLU,SC-TRN-0002,2024,2,0.0
SGT,SC-TRN-0006,2022,8,21.0
MLG,SC-SUS-0010,2022,6,80.0
SMD,SC-TRN-0006,2023,6,9.0
JKT,SC-FUE-0013,2023,2,0.0
BDG,SC-TRN-0015,2024,6,0.0
CRB,SC-BRK-0011,2023,9,0.0
DPS,SC-FLT-0011,2024,9,-16.0
MND,SC-TRN-0016,2021,11,5.0
MKS,SC-TRN-0016,2023,9,8.0
MLG,SC-FUE-0001,2024,6,55.0
CRB,SC-SUS-0022,2024,9,34.0
SRG,SC-FUE-0006,2021,3,0.0
PTK,SC-TRN-0006,2023,8,47.0
SRG,SC-SUS-0015,2024,5,16.0
BPN2,SC-ENG-0011,2022,10,4.0
PDG,SC-CLG-0006,2022,7,2.0
SMD,SC-CLG-0001,2023,11,1.0
SGT,SC-FLT-0001,2021,9,12.0
BJM,SC-ENG-0004,2021,5,4.0
SMD,SC-TWA-0013,2021,8,0.0
SMD,SC-ELC-0004,2020,11,0.0
YGY,SC-FLT-0011,2024,7,33.0
SGT,SC-ELC-0003,2023,7,15.0
TRK,SC-HYD-0001,2021,7,50.0
SRG,SC-TRN-0014,2020,9,150.0
MKS,SC-BRK-0005,2024,10,57.0
PTK,SC-TRN-0004,2023,11,48.0
SMD,SC-ENG-0005,2021,3,0.0
KPG,SC-FLT-0014,2021,6,0.0
MDN,SC-TWA-0002,2024,4,0.0
BDG,SC-TRN-0006,2024,6,5.0
SRG,SC-HYD-0012,2020,10,0.0
GTO,SC-SUS-0004,2023,9,54.0
KDI,SC-TRN-0009,2023,2,22.0
SOQ,SC-TRN-0008,2023,2,25.0
BPN2,SC-ENG-0007,2022,6,
TRK,SC-HYD-0006,2023,12,0.0
LHK,SC-SUS-0003,2020,8,0.0
MKS,SC-FLT-0011,2022,1,26.0
DPS,SC-TWA-0005,2022,10,0.0
SMG,SC-BRK-0003,2022,8,88.0
DPS,SC-BRK-0006,2020,10,27.0
SGT,SC-FLT-0010,2022,1,37.0
GTO,SC-SUS-0019,2021,1,12.0
BKL,SC-TRN-0016,2022,3,0.0
PDG,SC-HYD-0002,2024,10,1.0
TRK,SC-FUE-0005,2021,7,6.0
BPP,SC-SUS-0016,2021,3,39.0
BKL,SC-TRN-0004,2021,9,15.0
CRB,SC-FUE-0008,2021,4,0.0
PLB,SC-TRN-0017,2022,3,0.0
MLG,SC-TRN-0001,2023,3,6.0
MKS,SC-FUE-0016,2020,6,0.0
BPN2,SC-FUE-0012,2024,8,0.0
AMQ,SC-TWA-0004,2020,9,0.0
BKL,SC-TWA-0012,2020,1,0.0
CRB,SC-FUE-0009,2024,1,0.0
BTH,SC-FLT-0013,2024,12,8.0
PTK,SC-HYD-0006,2023,1,0.0
MDN,SC-SUS-0004,2022,4,56.0
PKU,SC-FLT-0008,2021,9,35.0
SMG,SC-ELC-0009,2023,1,75.0
KDI,SC-TRN-0001,2022,11,0.0
PTK,SC-ENG-0014,2022,8,0.0
JAY,SC-CLG-0008,2022,8,
SGT,SC-HYD-0009,2024,12,0.0
KDI,SC-FUE-0013,2020,3,0.0
SMD,SC-ELC-0001,2023,5,0.0
BDG,SC-TRN-0002,2020,2,0.0
MND,SC-FLT-0009,2021,11,5.0
LHK,SC-HYD-0012,2021,1,3.0
BTH,SC-TRN-0007,2022,10,4.0
LHK,SC-BRK-0001,2023,4,0.0
AMQ,SC-TRN-0015,2021,3,0.0
JAY,SC-SUS-0002,2023,1,22.0
SMD,SC-BRK-0010,2024,12,18.0
MRK,SC-FUE-0014,2020,11,
PLU,SC-CLG-0002,2023,3,7.0
MND,SC-SUS-0018,2022,9,0.0
KDI,SC-ENG-0011,2024,10,-1.0
JMB,SC-ELC-0004,2024,9,0.0
BKL,SC-CLG-0001,2021,5,1.0
PLB,SC-TRN-0015,2023,5,0.0
JAY,SC-TWA-0013,2020,9,0.0
BDG,SC-FLT-0013,2022,2,4.0
PLB,SC-BRK-0007,2024,5,14.0
SMD,SC-CLG-0008,2024,8,18.0
TRK,SC-TRN-0009,2020,9,8.0
BKL,SC-FLT-0012,2021,4,5.0
SBY,SC-HYD-0010,2021,6,71.0
MTR,SC-FUE-0004,2021,2,0.0
LPG,SC-FUE-0002,2021,6,18.0
MKS,SC-TRN-0012,2024,2,17.0
SGT,SC-ENG-0013,2020,12,0.0
DPS,SC-FUE-0005,2020,11,5.0
PKU,SC-TRN-0015,2020,4,0.0
GTO,SC-SUS-0021,2023,10,47.0
MDN,SC-TWA-0003,2022,7,0.0
LPG,SC-HYD-0007,2024,10,10.0
MTR,SC-TRN-0016,2020,2,7.0
BJM,SC-ENG-0014,2023,7,0.0
BPN2,SC-TRN-0004,2023,11,95.0
BDG,SC-TRN-0004,2022,9,24.0
MRK,SC-TWA-0006,2020,4,0.0
BPN2,SC-TWA-0007,2020,11,91.0
JAY,SC-ENG-0012,2022,8,62.0
MKS,SC-TRN-0004,2022,6,81.0
KDI,SC-HYD-0006,2020,5,27.0
PKU,SC-FUE-0001,2024,4,44.0
BJM,SC-ELC-0004,2024,4,1.0
SMD,SC-CLG-0007,2020,1,1.0
LPG,SC-BRK-0008,2024,6,0.0
BJM,SC-FUE-0009,2023,4,0.0
AMQ,SC-TWA-0004,2020,6,9.0
MDN,SC-TRN-0007,2022,12,1.0
BKL,SC-ELC-0002,2021,5,0.0
PKU,SC-CLG-0001,2021,3,2.0
MLG,SC-HYD-0008,2023,12,68.0
MRK,SC-HYD-0005,2022,11,4.0
SOQ,SC-FLT-0006,2022,12,15.0
SBY,SC-FLT-0006,2024,10,46.0
SBY,SC-TRN-0010,2022,12,32.0
JAY,SC-SUS-0013,2023,8,0.0
MDN,SC-FLT-0004,2023,11,0.0
LHK,SC-ENG-0002,2021,7,11.0
DPS,SC-TWA-0010,2021,12,2.0
LHK,SC-TWA-0008,2020,10,0.0
AMQ,SC-FUE-0003,2023,7,2.0
GTO,SC-TWA-0012,2020,6,0.0
KDI,SC-HYD-0009,2022,10,
BTH,SC-BRK-0006,2024,5,10.0
SMG,SC-BRK-0006,2021,10,0.0
MLG,SC-HYD-0004,2020,10,48.0
BKL,SC-TWA-0010,2024,9,3.0
GTO,SC-BRK-0006,2023,1,18.0
MKS,SC-HYD-0006,2021,8,20.0
MTR,SC-FLT-0003,2023,2,10.0
JMB,SC-HYD-0011,2024,10,-1.0
BDG,SC-SUS-0022,2021,5,0.0
BTH,SC-FLT-0014,2020,2,1.0
JAY,SC-FUE-0014,2021,7,3.0
BDG,SC-FLT-0006,2024,12,17.0
JKT,SC-HYD-0007,2021,7,34.0
PLU,SC-SUS-0003,2024,10,6.0
SRG,SC-HYD-0005,2020,3,0.0
SOQ,SC-FLT-0008,2023,7,15.0
BTH,SC-ENG-0016,2024,4,0.0
JKT,SC-SUS-0013,2023,9,0.0
PLU,SC-TRN-0001,2023,8,8.0
PTK,SC-FUE-0010,2022,5,38.0
MKS,SC-TRN-0007,2022,5,0.0
TRK,SC-FLT-0002,2023,2,0.0
SOQ,SC-BRK-0007,2024,1,20.0
PTK,SC-FLT-0004,2023,2,0.0
JKT,SC-FUE-0012,2020,5,0.0
YGY,SC-HYD-0016,2023,12,7.0
JAY,SC-ENG-0003,2020,4,0.0
PLB,SC-SUS-0009,2021,8,14.0
YGY,SC-ELC-0004,2021,6,2.0
PTK,SC-CLG-0005,2022,12,33.0
PLB,SC-BRK-0008,2024,11,0.0
JAY,SC-ENG-0012,2021,10,33.0
SMG,SC-SUS-0019,2023,5,0.0
GTO,SC-HYD-0001,2023,8,14.0
SMG,SC-ELC-0002,2023,1,32.0
LHK,SC-TRN-0008,2023,4,31.0
JMB,SC-SUS-0006,2021,6,0.0
MDN,SC-HYD-0004,2024,7,88.0
PDG,SC-CLG-0002,2021,7,6.0
YGY,SC-TWA-0004,2022,6,15.0
MDN,SC-ELC-0006,2020,7,2.0
MRK,SC-CLG-0001,2022,5,0.0
MDN,SC-FUE-0002,2024,11,22.0
JKT,SC-FLT-0007,2020,11,19.0
GTO,SC-FLT-0009,2020,11,16.0
LHK,SC-BRK-0005,2021,2,7.0
JKT,SC-BRK-0004,2024,1,33.0
AMQ,SC-SUS-0004,2020,9,21.0
JKT,SC-BRK-0010,2021,10,24.0
CRB,SC-FLT-0007,2023,4,0.0
SMG,SC-TRN-0017,2023,3,0.0
MLG,SC-SUS-0003,2021,5,2.0
BDG,SC-TWA-0008,2020,6,2.0
YGY,SC-FUE-0005,2022,11,26.0
SOQ,SC-TRN-0017,2021,6,3.0
BJM,SC-CLG-0007,2020,8,22.0
PLU,SC-CLG-0008,2020,8,32.0
SOQ,SC-FUE-0003,2022,3,4.0
SOQ,SC-HYD-0002,2020,5,0.0
SRG,SC-SUS-0023,2023,7,12.0
MKS,SC-BRK-0011,2021,11,0.0
MLG,SC-BRK-0004,2021,5,53.0
MKS,SC-SUS-0017,2022,7,9.0
KDI,SC-HYD-0008,2024,9,
MLG,SC-HYD-0003,2020,8,0.0
LPG,SC-ENG-0011,2020,9,0.0
DPS,SC-TWA-0010,2020,5,7.0
BPP,SC-SUS-0017,2020,7,0.0
SMD,SC-BRK-0009,2021,6,0.0
MDN,SC-TRN-0010,2022,9,19.0
MLG,SC-FUE-0003,2020,12,0.0
BTH,SC-SUS-0020,2020,1,18.0
BPN2,SC-TWA-0005,2020,12,0.0
PDG,SC-ENG-0012,2024,4,17.0
PLU,SC-HYD-0011,2023,8,
SRG,SC-ELC-0011,2021,12,110.0
MRK,SC-ELC-0009,2024,4,103.0
BKL,SC-FUE-0014,2022,12,0.0
KPG,SC-TRN-0008,2023,10,27.0
BTH,SC-CLG-0007,2021,3,21.0
SGT,SC-ELC-0009,2023,12,57.0
YGY,SC-SUS-0020,2022,12,84.0
BPP,SC-SUS-0024,2023,5,73.0
JKT,SC-HYD-0004,2023,8,111.0
MRK,SC-ELC-0010,2020,3,17.0
PTK,SC-HYD-0004,2020,4,48.0
KPG,SC-HYD-0003,2023,7,41.0
MLG,SC-ELC-0009,2022,4,82.0
LHK,SC-FUE-0011,2023,7,0.0
JAY,SC-CLG-0004,2021,3,148.0
MKS,SC-SUS-0020,2020,8,50.0
BPP,SC-TWA-0003,2022,8,17.0
SMD,SC-FUE-0005,2023,10,5.0
MDN,SC-CLG-0004,2024,10,112.0
MRK,SC-TWA-0010,2020,12,22.0
BTH,SC-ENG-0001,2024,10,
PLU,SC-FUE-0001,2022,4,31.0
BDG,SC-FUE-0007,2023,10,0.0
PLU,SC-CLG-0006,2020,9,0.0
LPG,SC-ENG-0009,2024,5,0.0
MDN,SC-ELC-0003,2023,6,29.0
MKS,SC-ENG-0001,2022,4,0.0
PKU,SC-ENG-0005,2021,4,22.0
BDG,SC-FUE-0004,2023,6,7.0
LPG,SC-ELC-0002,2022,1,0.0
MTR,SC-CLG-0006,2020,8,5.0
YGY,SC-FLT-0006,2022,7,25.0
SGT,SC-HYD-0008,2021,7,0.0
BDG,SC-TRN-0008,2024,8,32.0
KPG,SC-TRN-0001,2023,8,0.0
PKU,SC-TRN-0011,2024,10,0.0
BPP,SC-FUE-0006,2021,6,0.0
KDI,SC-FLT-0002,2024,8,71.0
BKL,SC-BRK-0002,2024,1,0.0
YGY,SC-FUE-0005,2022,12,16.0
MLG,SC-BRK-0013,2024,1,42.0
SOQ,SC-TRN-0012,2021,3,15.0
AMQ,SC-FLT-0002,2021,6,11.0
BDG,SC-ENG-0010,2022,5,0.0
BJM,SC-FUE-0003,2020,9,3.0
LHK,SC-CLG-0008,2024,3,23.0
BPN2,SC-ENG-0014,2024,7,0.0
MND,SC-CLG-0007,2021,11,34.0
JAY,SC-SUS-0018,2023,6,25.0
AMQ,SC-CLG-0008,2022,2,20.0
PLU,SC-FUE-0004,2020,1,9.0
MDN,SC-ELC-0002,2022,1,25.0
JKT,SC-TRN-0003,2022,7,0.0
JMB,SC-ELC-0001,2022,10,2.0
JKT,SC-TRN-0007,2022,2,0.0
JAY,SC-FLT-0001,2022,4,15.0
KDI,SC-FLT-0011,2023,5,28.0
DPS,SC-FUE-0010,2022,8,0.0
LPG,SC-FUE-0008,2022,7,0.0
PTK,SC-SUS-0016,2020,3,29.0
PTK,SC-TRN-0014,2021,7,40.0
BJM,SC-ENG-0014,2021,11,0.0
GTO,SC-FUE-0012,2023,4,0.0
DPS,SC-HYD-0009,2024,8,4.0
PLU,SC-HYD-0014,2021,4,68.0
BKL,SC-SUS-0020,2023,2,12.0
MTR,SC-ELC-0002,2020,8,0.0
DPS,SC-CLG-0001,2024,2,0.0
BPP,SC-TRN-0018,2021,3,20.0
BPP,SC-HYD-0005,2024,8,4.0
BPP,SC-TWA-0001,2021,10,14.0
MDN,SC-BRK-0002,2020,2,0.0
JKT,SC-TRN-0014,2024,3,102.0
GTO,SC-FLT-0002,2021,10,31.0
MRK,SC-FLT-0002,2020,3,
BPP,SC-HYD-0007,2020,4,32.0
TRK,SC-ENG-0015,2022,3,3.0
MND,SC-ENG-0016,2023,6,0.0
JKT,SC-SUS-0008,2023,11,98.0
BPN2,SC-CLG-0007,2022,11,59.0
MRK,SC-FUE-0014,2021,12,0.0
BTH,SC-TWA-0006,2023,1,1.0
KPG,SC-ELC-0003,2021,1,16.0
KPG,SC-FLT-0005,2022,1,89.0
JAY,SC-ENG-0002,2022,10,45.0
CRB,SC-FUE-0002,2023,6,
JMB,SC-ELC-0007,2020,1,17.0
AMQ,SC-FLT-0014,2023,8,0.0
SBY,SC-FUE-0002,2021,9,11.0
SRG,SC-SUS-0006,2022,2,0.0
BPN2,SC-SUS-0015,2022,6,0.0
MRK,SC-BRK-0010,2023,4,15.0
PTK,SC-SUS-0011,2021,8,0.0
SOQ,SC-TRN-0013,2020,2,0.0
PLB,SC-FLT-0005,2023,4,0.0
MRK,SC-ELC-0008,2020,8,7.0
MTR,SC-TRN-0010,2022,1,22.0
BPP,SC-ENG-0001,2021,1,8.0
PDG,SC-TRN-0003,2024,11,0.0
MLG,SC-TRN-0018,2023,1,22.0
LHK,SC-FUE-0004,2024,7,7.0
BJM,SC-ELC-0011,2023,6,48.0
PDG,SC-FLT-0002,2021,4,0.0
SOQ,SC-TRN-0014,2022,12,51.0
KDI,SC-ENG-0002,2020,8,60.0
MTR,SC-HYD-0011,2022,5,0.0
BJM,SC-SUS-0001,2023,12,4.0
SMG,SC-ENG-0015,2024,3,0.0
MND,SC-FUE-0003,2022,4,5.0
